"cond" "subj" "trial" "pattern" "resp" "RT" "true_cat" "obs_cat" "learn"
"2422" 1 38 54 3 1 458 0 0 1
"2423" 1 38 55 2 1 399 0 0 1
"2424" 1 38 56 4 1 598 0 0 1
"2425" 1 38 57 6 1 854 1 1 1
"2426" 1 38 58 7 1 548 1 1 1
"2427" 1 38 59 3 1 737 0 0 1
"2428" 1 38 60 2 1 434 0 0 1
"2429" 1 38 61 8 1 488 1 1 1
"2430" 1 38 62 1 1 423 0 0 1
"2431" 1 38 63 5 1 1051 1 1 1
"2432" 1 38 64 4 1 420 0 0 1
"2433" 1 39 1 5 1 2202 1 1 1
"2434" 1 39 2 7 1 1314 1 1 1
"2435" 1 39 3 3 1 1083 0 0 1
"2436" 1 39 4 4 1 1838 0 0 1
"2437" 1 39 5 2 1 582 0 0 1
"2438" 1 39 6 1 1 501 0 0 1
"2439" 1 39 7 6 1 690 1 1 1
"2440" 1 39 8 8 1 622 1 1 1
"2441" 1 39 9 2 1 536 0 0 1
"2442" 1 39 10 8 1 502 1 1 1
"2443" 1 39 11 5 1 881 1 1 1
"2444" 1 39 12 6 1 760 1 1 1
"2445" 1 39 13 4 1 508 0 0 1
"2446" 1 39 14 1 1 663 0 0 1
"2447" 1 39 15 3 1 620 0 0 1
"2448" 1 39 16 7 1 1026 1 1 1
"2449" 1 39 17 2 1 616 0 0 1
"2450" 1 39 18 4 1 984 0 0 1
"2451" 1 39 19 7 1 577 1 1 1
"2452" 1 39 20 3 1 661 0 0 1
"2453" 1 39 21 6 1 595 1 1 1
"2454" 1 39 22 1 1 415 0 0 1
"2455" 1 39 23 5 1 582 1 1 1
"2456" 1 39 24 8 1 645 1 1 1
"2457" 1 39 25 1 1 641 0 0 1
"2458" 1 39 26 6 1 435 1 1 1
"2459" 1 39 27 3 1 490 0 0 1
"2460" 1 39 28 4 1 526 0 0 1
"2461" 1 39 29 8 1 527 1 1 1
"2462" 1 39 30 7 1 605 1 1 1
"2463" 1 39 31 2 1 449 0 0 1
"2464" 1 39 32 5 1 854 1 1 1
"2465" 1 39 33 5 1 1050 1 1 1
"2466" 1 39 34 1 1 641 0 0 1
"2467" 1 39 35 6 1 846 1 1 1
"2468" 1 39 36 8 1 497 1 1 1
"2469" 1 39 37 2 1 652 0 0 1
"2470" 1 39 38 7 1 466 1 1 1
"2471" 1 39 39 3 1 1157 0 0 1
"2472" 1 39 40 4 1 1451 0 0 1
"2473" 1 39 41 1 1 565 0 0 1
"2474" 1 39 42 4 1 481 0 0 1
"2475" 1 39 43 8 1 671 1 1 1
"2476" 1 39 44 6 1 705 1 1 1
"2477" 1 39 45 3 1 1056 0 0 1
"2478" 1 39 46 2 1 679 0 0 1
"2479" 1 39 47 7 1 610 1 1 1
"2480" 1 39 48 5 1 580 1 1 1
"2481" 1 39 49 1 1 633 0 0 1
"2482" 1 39 50 6 1 927 1 1 1
"2483" 1 39 51 7 1 555 1 1 1
"2484" 1 39 52 8 1 688 1 1 1
"2485" 1 39 53 5 1 715 1 1 1
"2486" 1 39 54 3 1 1442 0 0 1
"2487" 1 39 55 2 1 683 0 0 1
"2488" 1 39 56 4 1 885 0 0 1
"2489" 1 39 57 6 1 825 1 1 1
"2490" 1 39 58 7 1 720 1 1 1
"2491" 1 39 59 3 1 1051 0 0 1
"2492" 1 39 60 2 1 651 0 0 1
"2493" 1 39 61 8 1 791 1 1 1
"2494" 1 39 62 1 1 708 0 0 1
"2495" 1 39 63 5 1 824 1 1 1
"2496" 1 39 64 4 1 687 0 0 1
"2497" 1 40 1 5 1 1693 1 1 1
"2498" 1 40 2 7 1 1942 1 1 1
"2499" 1 40 3 3 1 1058 0 0 1
"2500" 1 40 4 4 0 2183 0 1 1
"2501" 1 40 5 2 1 2314 0 0 1
"2502" 1 40 6 1 0 1324 0 1 1
"2503" 1 40 7 6 1 1925 1 1 1
"2504" 1 40 8 8 0 1583 1 0 1
"2505" 1 40 9 2 1 769 0 0 1
"2506" 1 40 10 8 1 864 1 1 1
"2507" 1 40 11 5 1 809 1 1 1
"2508" 1 40 12 6 1 790 1 1 1
"2509" 1 40 13 4 1 821 0 0 1
"2510" 1 40 14 1 1 688 0 0 1
"2511" 1 40 15 3 1 756 0 0 1
"2512" 1 40 16 7 1 538 1 1 1
"2513" 1 40 17 2 1 440 0 0 1
"2514" 1 40 18 4 1 653 0 0 1
"2515" 1 40 19 7 1 426 1 1 1
"2516" 1 40 20 3 1 459 0 0 1
"2517" 1 40 21 6 1 833 1 1 1
"2518" 1 40 22 1 1 475 0 0 1
"2519" 1 40 23 5 1 593 1 1 1
"2520" 1 40 24 8 1 605 1 1 1
"2521" 1 40 25 1 1 453 0 0 1
"2522" 1 40 26 6 1 598 1 1 1
"2523" 1 40 27 3 1 401 0 0 1
"2524" 1 40 28 4 1 596 0 0 1
"2525" 1 40 29 8 1 454 1 1 1
"2526" 1 40 30 7 1 484 1 1 1
"2527" 1 40 31 2 1 478 0 0 1
"2528" 1 40 32 5 1 732 1 1 1
"2529" 1 40 33 5 1 583 1 1 1
"2530" 1 40 34 1 1 504 0 0 1
"2531" 1 40 35 6 1 444 1 1 1
"2532" 1 40 36 8 1 543 1 1 1
"2533" 1 40 37 2 1 384 0 0 1
"2534" 1 40 38 7 1 435 1 1 1
"2535" 1 40 39 3 1 731 0 0 1
"2536" 1 40 40 4 1 683 0 0 1
"2537" 1 40 41 1 1 475 0 0 1
"2538" 1 40 42 4 1 476 0 0 1
"2539" 1 40 43 8 1 427 1 1 1
"2540" 1 40 44 6 1 642 1 1 1
"2541" 1 40 45 3 1 649 0 0 1
"2542" 1 40 46 2 1 436 0 0 1
"2543" 1 40 47 7 1 529 1 1 1
"2544" 1 40 48 5 1 531 1 1 1
"2545" 1 40 49 1 1 523 0 0 1
"2546" 1 40 50 6 1 426 1 1 1
"2547" 1 40 51 7 1 497 1 1 1
"2548" 1 40 52 8 1 398 1 1 1
"2549" 1 40 53 5 1 555 1 1 1
"2550" 1 40 54 3 1 476 0 0 1
"2551" 1 40 55 2 1 484 0 0 1
"2552" 1 40 56 4 1 644 0 0 1
"2553" 1 40 57 6 1 624 1 1 1
"2554" 1 40 58 7 1 481 1 1 1
"2555" 1 40 59 3 1 585 0 0 1
"2556" 1 40 60 2 1 401 0 0 1
"2557" 1 40 61 8 1 497 1 1 1
"2558" 1 40 62 1 1 339 0 0 1
"2559" 1 40 63 5 1 772 1 1 1
"2560" 1 40 64 4 1 421 0 0 1
"2561" 2 1 1 5 1 2468 0 0 1
"2562" 2 1 2 7 1 2794 0 0 1
"2563" 2 1 3 3 0 916 0 1 1
"2564" 2 1 4 4 1 2231 1 1 1
"2565" 2 1 5 2 1 802 1 1 1
"2566" 2 1 6 1 1 416 0 0 1
"2567" 2 1 7 6 1 373 1 1 1
"2568" 2 1 8 8 1 605 1 1 1
"2569" 2 1 9 2 1 435 1 1 1
"2570" 2 1 10 8 1 572 1 1 1
"2571" 2 1 11 5 1 437 0 0 1
"2572" 2 1 12 6 1 519 1 1 1
"2573" 2 1 13 4 1 390 1 1 1
"2574" 2 1 14 1 1 589 0 0 1
"2575" 2 1 15 3 1 711 0 0 1
"2576" 2 1 16 7 1 982 0 0 1
"2577" 2 1 17 2 1 873 1 1 1
"2578" 2 1 18 4 1 600 1 1 1
"2579" 2 1 19 7 1 580 0 0 1
"2580" 2 1 20 3 1 579 0 0 1
"2581" 2 1 21 6 1 587 1 1 1
"2582" 2 1 22 1 1 981 0 0 1
"2583" 2 1 23 5 1 991 0 0 1
"2584" 2 1 24 8 1 704 1 1 1
"2585" 2 1 25 1 1 848 0 0 1
"2586" 2 1 26 6 1 652 1 1 1
"2587" 2 1 27 3 1 524 0 0 1
"2588" 2 1 28 4 1 554 1 1 1
"2589" 2 1 29 8 1 884 1 1 1
"2590" 2 1 30 7 0 654 0 1 1
"2591" 2 1 31 2 1 783 1 1 1
"2592" 2 1 32 5 1 808 0 0 1
"2593" 2 1 33 5 1 693 0 0 1
"2594" 2 1 34 1 1 946 0 0 1
"2595" 2 1 35 6 1 405 1 1 1
"2596" 2 1 36 8 1 739 1 1 1
"2597" 2 1 37 2 0 933 1 0 1
"2598" 2 1 38 7 0 1212 0 1 1
"2599" 2 1 39 3 1 738 0 0 1
"2600" 2 1 40 4 1 464 1 1 1
"2601" 2 1 41 1 1 772 0 0 1
"2602" 2 1 42 4 1 500 1 1 1
"2603" 2 1 43 8 1 1166 1 1 1
"2604" 2 1 44 6 1 371 1 1 1
"2605" 2 1 45 3 1 1232 0 0 1
"2606" 2 1 46 2 1 613 1 1 1
"2607" 2 1 47 7 0 1125 0 1 1
"2608" 2 1 48 5 1 508 0 0 1
"2609" 2 1 49 1 1 563 0 0 1
"2610" 2 1 50 6 1 548 1 1 1
"2611" 2 1 51 7 1 735 0 0 1
"2612" 2 1 52 8 1 398 1 1 1
"2613" 2 1 53 5 1 449 0 0 1
"2614" 2 1 54 3 1 572 0 0 1
"2615" 2 1 55 2 1 652 1 1 1
"2616" 2 1 56 4 1 519 1 1 1
"2617" 2 1 57 6 1 701 1 1 1
"2618" 2 1 58 7 1 392 0 0 1
"2619" 2 1 59 3 1 538 0 0 1
"2620" 2 1 60 2 1 487 1 1 1
"2621" 2 1 61 8 1 443 1 1 1
"2622" 2 1 62 1 1 922 0 0 1
"2623" 2 1 63 5 1 605 0 0 1
"2624" 2 1 64 4 1 467 1 1 1
"2625" 2 2 1 5 0 1090 0 1 1
"2626" 2 2 2 7 1 1711 0 0 1
"2627" 2 2 3 3 1 1026 0 0 1
"2628" 2 2 4 4 0 862 1 0 1
"2629" 2 2 5 2 1 858 1 1 1
"2630" 2 2 6 1 0 1556 0 1 1
"2631" 2 2 7 6 1 1303 1 1 1
"2632" 2 2 8 8 1 1815 1 1 1
"2633" 2 2 9 2 0 975 1 0 1
"2634" 2 2 10 8 1 2554 1 1 1
"2635" 2 2 11 5 0 3033 0 1 1
"2636" 2 2 12 6 1 968 1 1 1
"2637" 2 2 13 4 1 3382 1 1 1
"2638" 2 2 14 1 1 896 0 0 1
"2639" 2 2 15 3 1 858 0 0 1
"2640" 2 2 16 7 1 902 0 0 1
"2641" 2 2 17 2 1 907 1 1 1
"2642" 2 2 18 4 1 1231 1 1 1
"2643" 2 2 19 7 1 896 0 0 1
"2644" 2 2 20 3 1 897 0 0 1
"2645" 2 2 21 6 1 797 1 1 1
"2646" 2 2 22 1 1 896 0 0 1
"2647" 2 2 23 5 1 1199 0 0 1
"2648" 2 2 24 8 1 902 1 1 1
"2649" 2 2 25 1 1 808 0 0 1
"2650" 2 2 26 6 1 992 1 1 1
"2651" 2 2 27 3 1 657 0 0 1
"2652" 2 2 28 4 1 858 1 1 1
"2653" 2 2 29 8 1 1822 1 1 1
"2654" 2 2 30 7 1 1216 0 0 1
"2655" 2 2 31 2 1 1135 1 1 1
"2656" 2 2 32 5 1 1058 0 0 1
"2657" 2 2 33 5 1 1331 0 0 1
"2658" 2 2 34 1 1 1172 0 0 1
"2659" 2 2 35 6 1 862 1 1 1
"2660" 2 2 36 8 1 1756 1 1 1
"2661" 2 2 37 2 1 809 1 1 1
"2662" 2 2 38 7 1 835 0 0 1
"2663" 2 2 39 3 1 822 0 0 1
"2664" 2 2 40 4 1 972 1 1 1
"2665" 2 2 41 1 1 2384 0 0 1
"2666" 2 2 42 4 1 798 1 1 1
"2667" 2 2 43 8 1 900 1 1 1
"2668" 2 2 44 6 1 939 1 1 1
"2669" 2 2 45 3 1 868 0 0 1
"2670" 2 2 46 2 1 743 1 1 1
"2671" 2 2 47 7 1 901 0 0 1
"2672" 2 2 48 5 1 892 0 0 1
"2673" 2 2 49 1 1 1823 0 0 1
"2674" 2 2 50 6 1 828 1 1 1
"2675" 2 2 51 7 1 1519 0 0 1
"2676" 2 2 52 8 1 942 1 1 1
"2677" 2 2 53 5 1 775 0 0 1
"2678" 2 2 54 3 1 611 0 0 1
"2679" 2 2 55 2 1 1163 1 1 1
"2680" 2 2 56 4 1 900 1 1 1
"2681" 2 2 57 6 1 843 1 1 1
"2682" 2 2 58 7 1 1059 0 0 1
"2683" 2 2 59 3 1 694 0 0 1
"2684" 2 2 60 2 1 900 1 1 1
"2685" 2 2 61 8 1 778 1 1 1
"2686" 2 2 62 1 1 1182 0 0 1
"2687" 2 2 63 5 1 1272 0 0 1
"2688" 2 2 64 4 1 1070 1 1 1
"2689" 2 3 1 5 0 774 0 1 1
"2690" 2 3 2 7 0 603 0 1 1
"2691" 2 3 3 3 0 602 0 1 1
"2692" 2 3 4 4 0 512 1 0 1
"2693" 2 3 5 2 0 1224 1 0 1
"2694" 2 3 6 1 0 570 0 1 1
"2695" 2 3 7 6 1 624 1 1 1
"2696" 2 3 8 8 1 1029 1 1 1
"2697" 2 3 9 2 1 548 1 1 1
"2698" 2 3 10 8 1 492 1 1 1
"2699" 2 3 11 5 1 417 0 0 1
"2700" 2 3 12 6 1 559 1 1 1
"2701" 2 3 13 4 1 578 1 1 1
"2702" 2 3 14 1 1 415 0 0 1
"2703" 2 3 15 3 1 345 0 0 1
"2704" 2 3 16 7 1 373 0 0 1
"2705" 2 3 17 2 1 444 1 1 1
"2706" 2 3 18 4 1 690 1 1 1
"2707" 2 3 19 7 1 546 0 0 1
"2708" 2 3 20 3 1 495 0 0 1
"2709" 2 3 21 6 1 454 1 1 1
"2710" 2 3 22 1 1 440 0 0 1
"2711" 2 3 23 5 1 560 0 0 1
"2712" 2 3 24 8 0 390 1 0 1
"2713" 2 3 25 1 1 578 0 0 1
"2714" 2 3 26 6 1 439 1 1 1
"2715" 2 3 27 3 1 590 0 0 1
"2716" 2 3 28 4 1 948 1 1 1
"2717" 2 3 29 8 1 474 1 1 1
"2718" 2 3 30 7 0 578 0 1 1
"2719" 2 3 31 2 1 836 1 1 1
"2720" 2 3 32 5 1 574 0 0 1
"2721" 2 3 33 5 1 545 0 0 1
"2722" 2 3 34 1 1 980 0 0 1
"2723" 2 3 35 6 1 487 1 1 1
"2724" 2 3 36 8 1 377 1 1 1
"2725" 2 3 37 2 1 451 1 1 1
"2726" 2 3 38 7 1 500 0 0 1
"2727" 2 3 39 3 1 312 0 0 1
"2728" 2 3 40 4 1 389 1 1 1
"2729" 2 3 41 1 1 585 0 0 1
"2730" 2 3 42 4 1 980 1 1 1
"2731" 2 3 43 8 1 459 1 1 1
"2732" 2 3 44 6 1 992 1 1 1
"2733" 2 3 45 3 1 376 0 0 1
"2734" 2 3 46 2 1 533 1 1 1
"2735" 2 3 47 7 0 610 0 1 1
"2736" 2 3 48 5 1 476 0 0 1
"2737" 2 3 49 1 1 401 0 0 1
"2738" 2 3 50 6 1 463 1 1 1
"2739" 2 3 51 7 1 574 0 0 1
"2740" 2 3 52 8 1 760 1 1 1
"2741" 2 3 53 5 1 416 0 0 1
"2742" 2 3 54 3 1 502 0 0 1
"2743" 2 3 55 2 1 433 1 1 1
"2744" 2 3 56 4 1 726 1 1 1
"2745" 2 3 57 6 1 564 1 1 1
"2746" 2 3 58 7 1 543 0 0 1
"2747" 2 3 59 3 1 430 0 0 1
"2748" 2 3 60 2 1 821 1 1 1
"2749" 2 3 61 8 1 450 1 1 1
"2750" 2 3 62 1 1 812 0 0 1
"2751" 2 3 63 5 1 434 0 0 1
"2752" 2 3 64 4 1 615 1 1 1
"2753" 2 4 1 5 1 1339 0 0 1
"2754" 2 4 2 7 1 10550 0 0 1
"2755" 2 4 3 3 0 3242 0 1 1
"2756" 2 4 4 4 1 1248 1 1 1
"2757" 2 4 5 2 1 886 1 1 1
"2758" 2 4 6 1 1 627 0 0 1
"2759" 2 4 7 6 1 943 1 1 1
"2760" 2 4 8 8 1 1241 1 1 1
"2761" 2 4 9 2 0 1795 1 0 1
"2762" 2 4 10 8 1 691 1 1 1
"2763" 2 4 11 5 1 1719 0 0 1
"2764" 2 4 12 6 1 744 1 1 1
"2765" 2 4 13 4 1 658 1 1 1
"2766" 2 4 14 1 1 1148 0 0 1
"2767" 2 4 15 3 1 1266 0 0 1
"2768" 2 4 16 7 1 1817 0 0 1
"2769" 2 4 17 2 1 597 1 1 1
"2770" 2 4 18 4 1 703 1 1 1
"2771" 2 4 19 7 1 1018 0 0 1
"2772" 2 4 20 3 1 2417 0 0 1
"2773" 2 4 21 6 1 829 1 1 1
"2774" 2 4 22 1 1 592 0 0 1
"2775" 2 4 23 5 1 686 0 0 1
"2776" 2 4 24 8 1 713 1 1 1
"2777" 2 4 25 1 1 680 0 0 1
"2778" 2 4 26 6 1 1229 1 1 1
"2779" 2 4 27 3 1 475 0 0 1
"2780" 2 4 28 4 1 535 1 1 1
"2781" 2 4 29 8 1 716 1 1 1
"2782" 2 4 30 7 1 472 0 0 1
"2783" 2 4 31 2 1 1115 1 1 1
"2784" 2 4 32 5 1 664 0 0 1
"2785" 2 4 33 5 1 589 0 0 1
"2786" 2 4 34 1 1 814 0 0 1
"2787" 2 4 35 6 1 653 1 1 1
"2788" 2 4 36 8 1 613 1 1 1
"2789" 2 4 37 2 1 819 1 1 1
"2790" 2 4 38 7 1 645 0 0 1
"2791" 2 4 39 3 1 627 0 0 1
"2792" 2 4 40 4 1 642 1 1 1
"2793" 2 4 41 1 1 1462 0 0 1
"2794" 2 4 42 4 1 660 1 1 1
"2795" 2 4 43 8 1 1125 1 1 1
"2796" 2 4 44 6 1 709 1 1 1
"2797" 2 4 45 3 1 618 0 0 1
"2798" 2 4 46 2 1 1120 1 1 1
"2799" 2 4 47 7 1 846 0 0 1
"2800" 2 4 48 5 1 1102 0 0 1
"2801" 2 4 49 1 1 1636 0 0 1
"2802" 2 4 50 6 1 590 1 1 1
"2803" 2 4 51 7 1 2524 0 0 1
"2804" 2 4 52 8 1 874 1 1 1
"2805" 2 4 53 5 1 1314 0 0 1
"2806" 2 4 54 3 1 1378 0 0 1
"2807" 2 4 55 2 1 1781 1 1 1
"2808" 2 4 56 4 1 586 1 1 1
"2809" 2 4 57 6 1 515 1 1 1
"2810" 2 4 58 7 1 1152 0 0 1
"2811" 2 4 59 3 1 727 0 0 1
"2812" 2 4 60 2 1 820 1 1 1
"2813" 2 4 61 8 1 781 1 1 1
"2814" 2 4 62 1 1 1059 0 0 1
"2815" 2 4 63 5 1 687 0 0 1
"2816" 2 4 64 4 1 634 1 1 1
"2817" 2 5 1 5 0 4887 0 1 1
"2818" 2 5 2 7 0 1536 0 1 1
"2819" 2 5 3 3 1 1643 0 0 1
"2820" 2 5 4 4 1 901 1 1 1
"2821" 2 5 5 2 0 885 1 0 1
"2822" 2 5 6 1 0 1174 0 1 1
"2823" 2 5 7 6 0 9223 1 0 1
"2824" 2 5 8 8 0 2600 1 0 1
"2825" 2 5 9 2 1 2999 1 1 1
"2826" 2 5 10 8 1 2653 1 1 1
"2827" 2 5 11 5 1 830 0 0 1
"2828" 2 5 12 6 1 645 1 1 1
"2829" 2 5 13 4 1 685 1 1 1
"2830" 2 5 14 1 1 452 0 0 1
"2831" 2 5 15 3 1 620 0 0 1
"2832" 2 5 16 7 1 428 0 0 1
"2833" 2 5 17 2 1 581 1 1 1
"2834" 2 5 18 4 1 551 1 1 1
"2835" 2 5 19 7 1 529 0 0 1
"2836" 2 5 20 3 1 371 0 0 1
"2837" 2 5 21 6 1 451 1 1 1
"2838" 2 5 22 1 1 510 0 0 1
"2839" 2 5 23 5 0 522 0 1 1
"2840" 2 5 24 8 0 734 1 0 1
"2841" 2 5 25 1 1 808 0 0 1
"2842" 2 5 26 6 1 690 1 1 1
"2843" 2 5 27 3 1 662 0 0 1
"2844" 2 5 28 4 1 452 1 1 1
"2845" 2 5 29 8 0 717 1 0 1
"2846" 2 5 30 7 1 1302 0 0 1
"2847" 2 5 31 2 0 561 1 0 1
"2848" 2 5 32 5 1 774 0 0 1
"2849" 2 5 33 5 1 617 0 0 1
"2850" 2 5 34 1 1 728 0 0 1
"2851" 2 5 35 6 1 623 1 1 1
"2852" 2 5 36 8 1 726 1 1 1
"2853" 2 5 37 2 1 506 1 1 1
"2854" 2 5 38 7 1 549 0 0 1
"2855" 2 5 39 3 0 1075 0 1 1
"2856" 2 5 40 4 0 1213 1 0 1
"2857" 2 5 41 1 1 652 0 0 1
"2858" 2 5 42 4 1 676 1 1 1
"2859" 2 5 43 8 1 489 1 1 1
"2860" 2 5 44 6 1 492 1 1 1
"2861" 2 5 45 3 1 421 0 0 1
"2862" 2 5 46 2 1 528 1 1 1
"2863" 2 5 47 7 1 461 0 0 1
"2864" 2 5 48 5 1 474 0 0 1
"2865" 2 5 49 1 1 583 0 0 1
"2866" 2 5 50 6 1 560 1 1 1
"2867" 2 5 51 7 0 519 0 1 1
"2868" 2 5 52 8 1 712 1 1 1
"2869" 2 5 53 5 1 519 0 0 1
"2870" 2 5 54 3 1 338 0 0 1
"2871" 2 5 55 2 1 523 1 1 1
"2872" 2 5 56 4 1 1290 1 1 1
"2873" 2 5 57 6 1 408 1 1 1
"2874" 2 5 58 7 1 556 0 0 1
"2875" 2 5 59 3 1 417 0 0 1
"2876" 2 5 60 2 1 1360 1 1 1
"2877" 2 5 61 8 1 578 1 1 1
"2878" 2 5 62 1 1 269 0 0 1
"2879" 2 5 63 5 1 310 0 0 1
"2880" 2 5 64 4 1 460 1 1 1
"2881" 2 6 1 5 0 5208 0 1 1
"2882" 2 6 2 7 1 1618 0 0 1
"2883" 2 6 3 3 0 1533 0 1 1
"2884" 2 6 4 4 1 3467 1 1 1
"2885" 2 6 5 2 1 2387 1 1 1
"2886" 2 6 6 1 1 1528 0 0 1
"2887" 2 6 7 6 1 1136 1 1 1
"2888" 2 6 8 8 1 3109 1 1 1
"2889" 2 6 9 2 1 3304 1 1 1
"2890" 2 6 10 8 1 1995 1 1 1
"2891" 2 6 11 5 1 964 0 0 1
"2892" 2 6 12 6 1 1128 1 1 1
"2893" 2 6 13 4 1 1008 1 1 1
"2894" 2 6 14 1 1 1331 0 0 1
"2895" 2 6 15 3 1 1488 0 0 1
"2896" 2 6 16 7 1 3827 0 0 1
"2897" 2 6 17 2 1 1451 1 1 1
"2898" 2 6 18 4 1 1054 1 1 1
"2899" 2 6 19 7 1 1036 0 0 1
"2900" 2 6 20 3 1 1090 0 0 1
"2901" 2 6 21 6 1 1959 1 1 1
"2902" 2 6 22 1 1 1404 0 0 1
"2903" 2 6 23 5 1 2494 0 0 1
"2904" 2 6 24 8 1 1659 1 1 1
"2905" 2 6 25 1 1 2924 0 0 1
"2906" 2 6 26 6 1 879 1 1 1
"2907" 2 6 27 3 1 1354 0 0 1
"2908" 2 6 28 4 1 878 1 1 1
"2909" 2 6 29 8 1 1432 1 1 1
"2910" 2 6 30 7 0 3362 0 1 1
"2911" 2 6 31 2 1 1259 1 1 1
"2912" 2 6 32 5 1 691 0 0 1
"2913" 2 6 33 5 1 1088 0 0 1
"2914" 2 6 34 1 1 2001 0 0 1
"2915" 2 6 35 6 1 934 1 1 1
"2916" 2 6 36 8 1 1545 1 1 1
"2917" 2 6 37 2 1 801 1 1 1
"2918" 2 6 38 7 0 1020 0 1 1
"2919" 2 6 39 3 1 2153 0 0 1
"2920" 2 6 40 4 1 1744 1 1 1
"2921" 2 6 41 1 1 3226 0 0 1
"2922" 2 6 42 4 1 768 1 1 1
"2923" 2 6 43 8 1 916 1 1 1
"2924" 2 6 44 6 1 996 1 1 1
"2925" 2 6 45 3 1 745 0 0 1
"2926" 2 6 46 2 1 3187 1 1 1
"2927" 2 6 47 7 0 7351 0 1 1
"2928" 2 6 48 5 1 998 0 0 1
"2929" 2 6 49 1 1 1270 0 0 1
"2930" 2 6 50 6 1 741 1 1 1
"2931" 2 6 51 7 1 1971 0 0 1
"2932" 2 6 52 8 1 1111 1 1 1
"2933" 2 6 53 5 1 1108 0 0 1
"2934" 2 6 54 3 1 955 0 0 1
"2935" 2 6 55 2 1 975 1 1 1
"2936" 2 6 56 4 1 666 1 1 1
"2937" 2 6 57 6 1 883 1 1 1
"2938" 2 6 58 7 0 2817 0 1 1
"2939" 2 6 59 3 1 3697 0 0 1
"2940" 2 6 60 2 1 1450 1 1 1
"2941" 2 6 61 8 1 1226 1 1 1
"2942" 2 6 62 1 1 2197 0 0 1
"2943" 2 6 63 5 1 1548 0 0 1
"2944" 2 6 64 4 1 850 1 1 1
"2945" 2 7 1 5 1 4002 0 0 1
"2946" 2 7 2 7 0 1438 0 1 1
"2947" 2 7 3 3 0 3707 0 1 1
"2948" 2 7 4 4 1 2104 1 1 1
"2949" 2 7 5 2 0 2061 1 0 1
"2950" 2 7 6 1 1 1442 0 0 1
"2951" 2 7 7 6 1 2023 1 1 1
"2952" 2 7 8 8 0 3252 1 0 1
"2953" 2 7 9 2 0 856 1 0 1
"2954" 2 7 10 8 1 23310 1 1 1
"2955" 2 7 11 5 1 1801 0 0 1
"2956" 2 7 12 6 1 1643 1 1 1
"2957" 2 7 13 4 1 1037 1 1 1
"2958" 2 7 14 1 1 591 0 0 1
"2959" 2 7 15 3 1 1628 0 0 1
"2960" 2 7 16 7 2 0 0 1 1
"2961" 2 7 17 2 0 1880 1 0 1
"2962" 2 7 18 4 0 1456 1 0 1
"2963" 2 7 19 7 1 966 0 0 1
"2964" 2 7 20 3 0 1324 0 1 1
"2965" 2 7 21 6 0 1259 1 0 1
"2966" 2 7 22 1 1 722 0 0 1
"2967" 2 7 23 5 1 748 0 0 1
"2968" 2 7 24 8 1 542 1 1 1
"2969" 2 7 25 1 1 541 0 0 1
"2970" 2 7 26 6 1 440 1 1 1
"2971" 2 7 27 3 1 507 0 0 1
"2972" 2 7 28 4 1 574 1 1 1
"2973" 2 7 29 8 1 3098 1 1 1
"2974" 2 7 30 7 1 681 0 0 1
"2975" 2 7 31 2 1 640 1 1 1
"2976" 2 7 32 5 1 474 0 0 1
"2977" 2 7 33 5 1 526 0 0 1
"2978" 2 7 34 1 1 613 0 0 1
"2979" 2 7 35 6 1 444 1 1 1
"2980" 2 7 36 8 1 644 1 1 1
"2981" 2 7 37 2 1 756 1 1 1
"2982" 2 7 38 7 1 1643 0 0 1
"2983" 2 7 39 3 1 533 0 0 1
"2984" 2 7 40 4 1 478 1 1 1
"2985" 2 7 41 1 1 482 0 0 1
"2986" 2 7 42 4 1 441 1 1 1
"2987" 2 7 43 8 1 606 1 1 1
"2988" 2 7 44 6 1 518 1 1 1
"2989" 2 7 45 3 1 462 0 0 1
"2990" 2 7 46 2 1 668 1 1 1
"2991" 2 7 47 7 1 579 0 0 1
"2992" 2 7 48 5 1 1855 0 0 1
"2993" 2 7 49 1 1 620 0 0 1
"2994" 2 7 50 6 1 505 1 1 1
"2995" 2 7 51 7 1 818 0 0 1
"2996" 2 7 52 8 1 900 1 1 1
"2997" 2 7 53 5 1 717 0 0 1
"2998" 2 7 54 3 1 445 0 0 1
"2999" 2 7 55 2 1 605 1 1 1
"3000" 2 7 56 4 1 521 1 1 1
"3001" 2 7 57 6 1 491 1 1 1
"3002" 2 7 58 7 1 660 0 0 1
"3003" 2 7 59 3 1 482 0 0 1
"3004" 2 7 60 2 1 795 1 1 1
"3005" 2 7 61 8 1 573 1 1 1
"3006" 2 7 62 1 1 479 0 0 1
"3007" 2 7 63 5 1 554 0 0 1
"3008" 2 7 64 4 1 498 1 1 1
"3009" 2 8 1 5 0 2647 0 1 1
"3010" 2 8 2 7 1 1875 0 0 1
"3011" 2 8 3 3 1 989 0 0 1
"3012" 2 8 4 4 1 891 1 1 1
"3013" 2 8 5 2 1 520 1 1 1
"3014" 2 8 6 1 0 640 0 1 1
"3015" 2 8 7 6 1 2180 1 1 1
"3016" 2 8 8 8 0 2131 1 0 1
"3017" 2 8 9 2 1 3504 1 1 1
"3018" 2 8 10 8 1 2140 1 1 1
"3019" 2 8 11 5 1 2280 0 0 1
"3020" 2 8 12 6 0 1276 1 0 1
